id,part_number_id,route_id,demand_date,quantity
7423,274,2,2026-04-30,6
7424,115,2,2026-04-30,2
7425,285,2,2026-04-30,4
7426,152,2,2026-04-30,4
7427,8,2,2026-04-30,4
7428,226,2,2026-04-30,3
7429,54,2,2026-04-30,6
7430,247,2,2026-04-30,6
7431,75,2,2026-04-30,8
7432,21,2,2026-05-01,4
7433,241,2,2026-05-01,2
7434,280,2,2026-05-01,4
7435,100,2,2026-05-01,6
7436,155,2,2026-05-01,4
7437,152,2,2026-05-01,10
7438,285,2,2026-05-01,1
7439,92,2,2026-05-01,1
7440,15,2,2026-05-01,7
7441,225,2,2026-05-01,5
7442,172,2,2026-05-01,4
7443,167,2,2026-05-01,2
7444,177,2,2026-05-01,5
7445,113,2,2026-05-01,3
7446,279,2,2026-05-01,5
7447,255,2,2026-05-01,4
7448,54,2,2026-05-01,4
7449,162,2,2026-05-01,5
7450,128,2,2026-05-01,3
7451,223,2,2026-05-01,8
7452,260,2,2026-05-01,4
7453,272,2,2026-05-01,11
7454,202,2,2026-05-01,3
7455,153,2,2026-05-01,5
7456,85,2,2026-05-01,7
7457,286,2,2026-05-01,2
7458,105,2,2026-05-01,6
7459,78,2,2026-05-01,6
7460,160,2,2026-05-01,5
7461,176,2,2026-05-01,6
7462,4,2,2026-05-01,3
7463,274,2,2026-05-01,5
7464,216,2,2026-05-01,4
7465,104,2,2026-05-01,13
7466,107,2,2026-05-01,4
7467,5,2,2026-05-01,4
7468,279,2,2026-05-02,1
7469,272,2,2026-05-02,1
7470,95,2,2026-05-02,1
7471,185,2,2026-05-02,3
7472,284,2,2026-05-02,3
7473,36,2,2026-05-02,2
7474,135,2,2026-05-02,3
7475,223,2,2026-05-02,2
7476,158,2,2026-05-02,1
7477,153,2,2026-05-02,2
7478,15,2,2026-05-02,3
7479,162,2,2026-05-02,2
7480,104,2,2026-05-02,2
7481,55,2,2026-05-02,3
7482,67,2,2026-05-02,3
7483,152,2,2026-05-02,1
7484,8,2,2026-05-02,1
7485,233,2,2026-05-02,2
7486,160,2,2026-05-02,5
7487,114,2,2026-05-02,1
7488,4,2,2026-05-02,1
7489,181,2,2026-05-02,4
7490,231,2,2026-05-02,1
7491,99,2,2026-05-02,2
7492,226,2,2026-05-02,4
7493,19,2,2026-05-02,4
7494,247,2,2026-05-02,2
7495,176,2,2026-05-02,1
7496,5,2,2026-05-02,1
7497,210,2,2026-05-02,3
7498,114,2,2026-05-03,4
7499,226,2,2026-05-03,2
7500,127,2,2026-05-03,4
7501,156,2,2026-05-03,2
7502,25,2,2026-05-03,3
7503,193,2,2026-05-03,2
7504,194,2,2026-05-03,1
7505,164,2,2026-05-03,4
7506,236,2,2026-05-03,3
7507,115,2,2026-05-03,3
7508,267,2,2026-05-03,1
7509,14,2,2026-05-03,2
7510,99,2,2026-05-03,3
7511,242,2,2026-05-03,1
7512,241,2,2026-05-03,3
7513,26,2,2026-05-03,3
7514,145,2,2026-05-03,1
7515,177,2,2026-05-03,2
7516,67,2,2026-05-03,1
7517,299,2,2026-05-03,1
7518,174,2,2026-05-03,3
7519,105,2,2026-05-03,2
7520,155,2,2026-05-03,2
7521,172,2,2026-05-03,3
7522,192,2,2026-05-03,1
7523,55,2,2026-05-03,2
7524,294,2,2026-05-04,5
7525,131,2,2026-05-04,5
7526,290,2,2026-05-04,5
7527,12,2,2026-05-04,7
7528,160,2,2026-05-04,10
7529,282,2,2026-05-04,6
7530,255,2,2026-05-04,5
7531,86,2,2026-05-04,1
7532,158,2,2026-05-04,4
7533,161,2,2026-05-04,4
7534,67,2,2026-05-04,5
7535,185,2,2026-05-04,6
7536,153,2,2026-05-04,5
7537,72,2,2026-05-04,6
7538,14,2,2026-05-04,4
7539,200,2,2026-05-04,5
7540,85,2,2026-05-04,5
7541,55,2,2026-05-04,6
7542,172,2,2026-05-04,7
7543,183,2,2026-05-04,8
7544,284,2,2026-05-04,5
7545,273,2,2026-05-04,6
7546,194,2,2026-05-04,9
7547,226,2,2026-05-04,5
7548,29,2,2026-05-04,7
7549,246,2,2026-05-04,3
7550,220,2,2026-05-04,3
7551,210,2,2026-05-04,4
7552,107,2,2026-05-04,4
7553,127,2,2026-05-05,10
7554,285,2,2026-05-05,12
7555,14,2,2026-05-05,15
7556,280,2,2026-05-05,7
7557,200,2,2026-05-05,11
7558,24,2,2026-05-05,9
7559,11,2,2026-05-05,8
7560,21,2,2026-05-05,13
7561,299,2,2026-05-05,12
7562,167,2,2026-05-05,14
7563,113,2,2026-05-05,6
7564,160,2,2026-05-05,5
7565,135,2,2026-05-05,2
7566,257,2,2026-05-05,9
7567,99,2,2026-05-05,10
7568,155,2,2026-05-05,8
7569,194,2,2026-05-05,8
7570,90,2,2026-05-05,8
7571,85,2,2026-05-05,9
7572,181,2,2026-05-05,10
7573,154,2,2026-05-05,9
7574,156,2,2026-05-05,6
7575,158,2,2026-05-05,14
7576,193,2,2026-05-05,12
7577,78,2,2026-05-05,14
7578,36,2,2026-05-05,8
7579,148,2,2026-05-05,8
7580,128,2,2026-05-05,7
7581,220,2,2026-05-05,9
7582,152,2,2026-05-05,5
7583,176,2,2026-05-05,9
7584,107,2,2026-05-05,11
7585,100,2,2026-05-06,4
7586,158,2,2026-05-06,4
7587,175,2,2026-05-06,2
7588,90,2,2026-05-06,3
7589,55,2,2026-05-06,4
7590,153,2,2026-05-06,2
7591,215,2,2026-05-06,4
7592,110,2,2026-05-06,12
7593,5,2,2026-05-06,4
7594,226,2,2026-05-06,8
7595,272,2,2026-05-06,5
7596,157,2,2026-05-06,5
7597,282,2,2026-05-06,5
7598,70,2,2026-05-06,1
7599,36,2,2026-05-06,6
7600,114,2,2026-05-06,4
7601,160,2,2026-05-06,3
7602,228,2,2026-05-06,11
7603,11,2,2026-05-06,3
7604,12,2,2026-05-06,2
7605,185,2,2026-05-06,9
7606,135,2,2026-05-06,4
7607,19,2,2026-05-07,3
7608,193,2,2026-05-07,6
7609,110,2,2026-05-07,3
7610,30,2,2026-05-07,2
7611,242,2,2026-05-07,4
7612,272,2,2026-05-07,7
7613,206,2,2026-05-07,11
7614,172,2,2026-05-07,2
7615,152,2,2026-05-07,3
7616,148,2,2026-05-07,5
7617,129,2,2026-05-07,11
7618,220,2,2026-05-07,9
7619,127,2,2026-05-07,5
7620,233,2,2026-05-07,8
7621,247,2,2026-05-07,3
7622,153,2,2026-05-07,7
7623,105,2,2026-05-07,2
7624,286,2,2026-05-07,4
7625,257,2,2026-05-07,5
7626,200,2,2026-05-07,3
7627,181,2,2026-05-07,10
7628,160,2,2026-05-07,3
7629,75,2,2026-05-07,4
7630,204,2,2026-05-07,5
7631,54,2,2026-05-07,3
7632,86,2,2026-05-07,6
7633,135,2,2026-05-07,7
7634,115,2,2026-05-07,7
7635,284,2,2026-05-07,6
7636,85,2,2026-05-07,5
7637,14,2,2026-05-07,4
7638,231,2,2026-05-07,4
7639,247,2,2026-05-08,12
7640,14,2,2026-05-08,3
7641,95,2,2026-05-08,4
7642,206,2,2026-05-08,3
7643,257,2,2026-05-08,5
7644,294,2,2026-05-08,2
7645,210,2,2026-05-08,7
7646,132,2,2026-05-08,6
7647,135,2,2026-05-08,4
7648,67,2,2026-05-08,9
7649,128,2,2026-05-08,3
7650,141,2,2026-05-08,2
7651,131,2,2026-05-08,5
7652,30,2,2026-05-08,7
7653,183,2,2026-05-08,4
7654,5,2,2026-05-08,1
7655,246,2,2026-05-08,5
7656,113,2,2026-05-08,7
7657,66,2,2026-05-08,3
7658,273,2,2026-05-08,5
7659,148,2,2026-05-08,5
7660,223,2,2026-05-08,2
7661,260,2,2026-05-08,6
7662,223,2,2026-05-09,2
7663,206,2,2026-05-09,3
7664,67,2,2026-05-09,2
7665,148,2,2026-05-09,3
7666,220,2,2026-05-09,6
7667,260,2,2026-05-09,2
7668,294,2,2026-05-09,1
7669,75,2,2026-05-09,4
7670,36,2,2026-05-09,2
7671,242,2,2026-05-09,1
7672,85,2,2026-05-09,2
7673,19,2,2026-05-09,1
7674,280,2,2026-05-09,2
7675,90,2,2026-05-09,1
7676,273,2,2026-05-09,1
7677,202,2,2026-05-09,3
7678,135,2,2026-05-09,1
7679,225,2,2026-05-09,2
7680,228,2,2026-05-10,2
7681,78,2,2026-05-10,1
7682,154,2,2026-05-10,1
7683,231,2,2026-05-10,2
7684,177,2,2026-05-10,3
7685,247,2,2026-05-10,3
7686,134,2,2026-05-10,1
7687,19,2,2026-05-10,3
7688,220,2,2026-05-10,1
7689,24,2,2026-05-10,1
7690,14,2,2026-05-10,1
7691,153,2,2026-05-10,2
7692,110,2,2026-05-10,2
7693,128,2,2026-05-10,3
7694,66,2,2026-05-10,6
7695,233,2,2026-05-10,1
7696,257,2,2026-05-10,3
7697,255,2,2026-05-10,3
7698,11,2,2026-05-10,3
7699,175,2,2026-05-10,1
7700,206,2,2026-05-10,4
7701,4,2,2026-05-10,1
7702,30,2,2026-05-10,2
7703,216,2,2026-05-11,5
7704,110,2,2026-05-11,7
7705,100,2,2026-05-11,5
7706,157,2,2026-05-11,6
7707,26,2,2026-05-11,4
7708,104,2,2026-05-11,3
7709,175,2,2026-05-11,4
7710,134,2,2026-05-11,4
7711,225,2,2026-05-11,7
7712,233,2,2026-05-11,5
7713,121,2,2026-05-11,3
7714,4,2,2026-05-11,5
7715,153,2,2026-05-11,7
7716,86,2,2026-05-11,6
7717,5,2,2026-05-11,4
7718,154,2,2026-05-11,3
7719,299,2,2026-05-11,7
7720,132,2,2026-05-11,4
7721,65,2,2026-05-11,3
7722,14,2,2026-05-11,5
7723,131,2,2026-05-11,3
7724,135,2,2026-05-11,4
7725,113,2,2026-05-11,8
7726,260,2,2026-05-11,2
7727,210,2,2026-05-11,3
7728,220,2,2026-05-11,7
7729,223,2,2026-05-11,5
7730,156,2,2026-05-11,2
7731,12,2,2026-05-11,6
7732,129,2,2026-05-11,5
7733,29,2,2026-05-11,5
7734,246,2,2026-05-11,4
7735,181,2,2026-05-11,5
7736,273,2,2026-05-11,3
7737,67,2,2026-05-11,6
7738,75,2,2026-05-11,10
7739,241,2,2026-05-11,7
7740,115,2,2026-05-11,4
7741,30,2,2026-05-12,3
7742,14,2,2026-05-12,6
7743,272,2,2026-05-12,9
7744,255,2,2026-05-12,6
7745,31,2,2026-05-12,5
7746,193,2,2026-05-12,4
7747,170,2,2026-05-12,5
7748,231,2,2026-05-12,5
7749,42,2,2026-05-12,6
7750,172,2,2026-05-12,5
7751,78,2,2026-05-12,2
7752,65,2,2026-05-12,4
7753,132,2,2026-05-12,5
7754,241,2,2026-05-12,2
7755,8,2,2026-05-12,8
7756,284,2,2026-05-12,5
7757,107,2,2026-05-12,5
7758,95,2,2026-05-12,6
7759,223,2,2026-05-12,2
7760,282,2,2026-05-12,1
7761,21,2,2026-05-12,6
7762,114,2,2026-05-12,4
7763,228,2,2026-05-12,3
7764,19,2,2026-05-12,6
7765,200,2,2026-05-12,6
7766,274,2,2026-05-12,5
7767,24,2,2026-05-12,5
7768,175,2,2026-05-12,4
7769,194,2,2026-05-12,3
7770,154,2,2026-05-12,4
7771,294,2,2026-05-13,4
7772,225,2,2026-05-13,4
7773,67,2,2026-05-13,6
7774,176,2,2026-05-13,3
7775,14,2,2026-05-13,1
7776,255,2,2026-05-13,3
7777,148,2,2026-05-13,3
7778,19,2,2026-05-13,7
7779,174,2,2026-05-13,9
7780,121,2,2026-05-13,1
7781,12,2,2026-05-13,2
7782,30,2,2026-05-13,5
7783,192,2,2026-05-13,5
7784,75,2,2026-05-13,5
7785,202,2,2026-05-13,4
7786,299,2,2026-05-13,6
7787,267,2,2026-05-13,3
7788,220,2,2026-05-13,3
7789,99,2,2026-05-13,3
7790,241,2,2026-05-13,6
7791,246,2,2026-05-14,4
7792,113,2,2026-05-14,6
7793,282,2,2026-05-14,3
7794,279,2,2026-05-14,6
7795,242,2,2026-05-14,8
7796,54,2,2026-05-14,8
7797,290,2,2026-05-14,6
7798,167,2,2026-05-14,2
7799,99,2,2026-05-14,4
7800,152,2,2026-05-14,6
7801,85,2,2026-05-14,5
7802,226,2,2026-05-14,6
7803,25,2,2026-05-14,4
7804,29,2,2026-05-14,5
7805,176,2,2026-05-14,5
7806,92,2,2026-05-14,7
7807,220,2,2026-05-14,1
7808,5,2,2026-05-14,3
7809,233,2,2026-05-14,8
7810,223,2,2026-05-14,6
7811,225,2,2026-05-15,1
7812,95,2,2026-05-15,7
7813,115,2,2026-05-15,3
7814,129,2,2026-05-15,8
7815,285,2,2026-05-15,2
7816,226,2,2026-05-15,6
7817,75,2,2026-05-15,3
7818,290,2,2026-05-15,2
7819,174,2,2026-05-15,2
7820,100,2,2026-05-15,7
7821,160,2,2026-05-15,9
7822,65,2,2026-05-15,10
7823,72,2,2026-05-15,6
7824,67,2,2026-05-15,4
7825,70,2,2026-05-15,5
7826,132,2,2026-05-15,8
7827,156,2,2026-05-15,5
7828,255,2,2026-05-15,6
7829,236,2,2026-05-16,2
7830,242,2,2026-05-16,3
7831,5,2,2026-05-16,2
7832,26,2,2026-05-16,1
7833,4,2,2026-05-16,1
7834,193,2,2026-05-16,3
7835,134,2,2026-05-16,3
7836,286,2,2026-05-16,1
7837,216,2,2026-05-16,2
7838,161,2,2026-05-16,2
7839,246,2,2026-05-16,2
7840,272,2,2026-05-16,1
7841,11,2,2026-05-16,4
7842,273,2,2026-05-16,5
7843,176,2,2026-05-16,5
7844,279,2,2026-05-16,5
7845,267,2,2026-05-16,2
7846,31,2,2026-05-16,1
7847,194,2,2026-05-16,2
7848,174,2,2026-05-16,1
7849,155,2,2026-05-16,1
7850,114,2,2026-05-16,2
7851,85,2,2026-05-16,3
7852,127,2,2026-05-16,3
7853,128,2,2026-05-16,3
7854,148,2,2026-05-16,2
7855,70,2,2026-05-16,3
7856,247,2,2026-05-16,2
7857,8,2,2026-05-16,2
7858,141,2,2026-05-16,1
7859,175,2,2026-05-16,2
7860,290,2,2026-05-16,2
7861,55,2,2026-05-16,3
7862,231,2,2026-05-16,1
7863,42,2,2026-05-16,4
7864,202,2,2026-05-17,2
7865,153,2,2026-05-17,3
7866,223,2,2026-05-17,1
7867,272,2,2026-05-17,2
7868,67,2,2026-05-17,1
7869,181,2,2026-05-17,2
7870,210,2,2026-05-17,3
7871,257,2,2026-05-17,1
7872,236,2,2026-05-17,4
7873,132,2,2026-05-17,2
7874,145,2,2026-05-17,1
7875,255,2,2026-05-17,4
7876,128,2,2026-05-17,3
7877,8,2,2026-05-17,4
7878,121,2,2026-05-17,2
7879,152,2,2026-05-17,1
7880,200,2,2026-05-17,3
7881,279,2,2026-05-17,1
7882,107,2,2026-05-17,3
7883,105,2,2026-05-17,2
7884,30,2,2026-05-17,3
7885,156,2,2026-05-17,4
7886,164,2,2026-05-17,3
7887,299,2,2026-05-17,1
7888,175,2,2026-05-17,1
7889,177,2,2026-05-17,2
7890,92,2,2026-05-17,1
7891,192,2,2026-05-17,4
7892,72,2,2026-05-17,1
7893,110,2,2026-05-17,1
7894,155,2,2026-05-17,3
7895,26,2,2026-05-17,1
7896,160,2,2026-05-17,5
7897,129,2,2026-05-17,2
7898,158,2,2026-05-17,2
7899,294,2,2026-05-18,3
7900,127,2,2026-05-18,4
7901,21,2,2026-05-18,5
7902,236,2,2026-05-18,11
7903,220,2,2026-05-18,7
7904,86,2,2026-05-18,4
7905,153,2,2026-05-18,3
7906,78,2,2026-05-18,5
7907,100,2,2026-05-18,6
7908,54,2,2026-05-18,5
7909,25,2,2026-05-18,5
7910,160,2,2026-05-18,4
7911,12,2,2026-05-18,7
7912,107,2,2026-05-18,1
7913,247,2,2026-05-18,5
7914,66,2,2026-05-18,10
7915,215,2,2026-05-18,4
7916,148,2,2026-05-18,2
7917,167,2,2026-05-18,2
7918,75,2,2026-05-18,9
7919,36,2,2026-05-18,6
7920,24,2,2026-05-18,6
7921,162,2,2026-05-18,6
7922,192,2,2026-05-18,5
7923,284,2,2026-05-18,9
7924,5,2,2026-05-18,7
7925,267,2,2026-05-18,8
7926,286,2,2026-05-18,6
7927,255,2,2026-05-18,1
7928,85,2,2026-05-18,8
7929,194,2,2026-05-18,6
7930,157,2,2026-05-18,3
7931,8,2,2026-05-18,4
7932,225,2,2026-05-18,2
7933,78,2,2026-05-19,5
7934,141,2,2026-05-19,5
7935,183,2,2026-05-19,4
7936,226,2,2026-05-19,6
7937,273,2,2026-05-19,3
7938,246,2,2026-05-19,5
7939,206,2,2026-05-19,5
7940,121,2,2026-05-19,1
7941,4,2,2026-05-19,4
7942,194,2,2026-05-19,5
7943,95,2,2026-05-19,4
7944,202,2,2026-05-19,2
7945,193,2,2026-05-19,10
7946,54,2,2026-05-19,5
7947,192,2,2026-05-19,3
7948,65,2,2026-05-19,4
7949,105,2,2026-05-19,9
7950,233,2,2026-05-19,6
7951,156,2,2026-05-19,4
7952,279,2,2026-05-20,4
7953,11,2,2026-05-20,6
7954,164,2,2026-05-20,6
7955,280,2,2026-05-20,1
7956,42,2,2026-05-20,5
7957,193,2,2026-05-20,3
7958,206,2,2026-05-20,3
7959,255,2,2026-05-20,8
7960,72,2,2026-05-20,3
7961,105,2,2026-05-20,9
7962,153,2,2026-05-20,2
7963,5,2,2026-05-20,5
7964,273,2,2026-05-20,2
7965,55,2,2026-05-20,6
7966,110,2,2026-05-20,3
7967,246,2,2026-05-20,3
7968,121,2,2026-05-20,7
7969,29,2,2026-05-20,7
7970,21,2,2026-05-20,2
7971,135,2,2026-05-20,9
7972,26,2,2026-05-20,1
7973,216,2,2026-05-20,3
7974,95,2,2026-05-20,2
7975,70,2,2026-05-20,2
7976,236,2,2026-05-20,9
7977,274,2,2026-05-20,1
7978,158,2,2026-05-20,11
7979,19,2,2026-05-20,3
7980,175,2,2026-05-20,4
7981,90,2,2026-05-20,5
7982,161,2,2026-05-20,2
7983,204,2,2026-05-20,5
7984,267,2,2026-05-20,3
7985,129,2,2026-05-20,4
7986,30,2,2026-05-21,2
7987,72,2,2026-05-21,4
7988,220,2,2026-05-21,4
7989,54,2,2026-05-21,7
7990,127,2,2026-05-21,4
7991,110,2,2026-05-21,2
7992,36,2,2026-05-21,8
7993,246,2,2026-05-21,8
7994,31,2,2026-05-21,8
7995,177,2,2026-05-21,3
7996,85,2,2026-05-21,6
7997,225,2,2026-05-21,3
7998,26,2,2026-05-21,14
7999,167,2,2026-05-21,4
8000,4,2,2026-05-21,5
8001,210,2,2026-05-21,5
8002,273,2,2026-05-21,8
8003,174,2,2026-05-21,2
8004,226,2,2026-05-21,5
8005,241,2,2026-05-21,7
8006,216,2,2026-05-21,4
8007,128,2,2026-05-21,4
8008,236,2,2026-05-21,2
8009,113,2,2026-05-21,2
8010,114,2,2026-05-21,6
8011,12,2,2026-05-21,4
8012,95,2,2026-05-21,4
8013,19,2,2026-05-21,5
8014,272,2,2026-05-21,4
8015,175,2,2026-05-21,3
8016,8,2,2026-05-21,4
8017,164,2,2026-05-21,7
8018,25,2,2026-05-21,2
8019,66,2,2026-05-21,4
8020,255,2,2026-05-21,4
8021,183,2,2026-05-21,6
8022,75,2,2026-05-21,5
8023,145,2,2026-05-21,7
8024,29,2,2026-05-21,3
8025,24,2,2026-05-22,4
8026,92,2,2026-05-22,4
8027,220,2,2026-05-22,9
8028,90,2,2026-05-22,9
8029,257,2,2026-05-22,9
8030,185,2,2026-05-22,10
8031,175,2,2026-05-22,5
8032,204,2,2026-05-22,5
8033,65,2,2026-05-22,2
8034,135,2,2026-05-22,5
8035,183,2,2026-05-22,2
8036,95,2,2026-05-22,4
8037,5,2,2026-05-22,6
8038,233,2,2026-05-22,2
8039,210,2,2026-05-22,10
8040,31,2,2026-05-22,8
8041,85,2,2026-05-22,9
8042,290,2,2026-05-22,4
8043,15,2,2026-05-22,4
8044,104,2,2026-05-22,1
8045,25,2,2026-05-22,9
8046,132,2,2026-05-22,1
8047,114,2,2026-05-22,5
8048,202,2,2026-05-22,4
8049,141,2,2026-05-22,6
8050,223,2,2026-05-22,7
8051,30,2,2026-05-22,2
8052,242,2,2026-05-22,5
8053,26,2,2026-05-22,6
8054,194,2,2026-05-22,6
8055,11,2,2026-05-22,4
8056,72,2,2026-05-22,4
8057,241,2,2026-05-22,8
8058,132,2,2026-05-23,3
8059,192,2,2026-05-23,1
8060,72,2,2026-05-23,3
8061,231,2,2026-05-23,3
8062,107,2,2026-05-23,1
8063,31,2,2026-05-23,5
8064,223,2,2026-05-23,3
8065,216,2,2026-05-23,2
8066,105,2,2026-05-23,3
8067,156,2,2026-05-23,2
8068,274,2,2026-05-23,1
8069,157,2,2026-05-23,5
8070,30,2,2026-05-23,5
8071,177,2,2026-05-23,3
8072,131,2,2026-05-23,1
8073,36,2,2026-05-23,1
8074,26,2,2026-05-23,2
8075,185,2,2026-05-23,3
8076,175,2,2026-05-23,2
8077,181,2,2026-05-23,4
8078,202,2,2026-05-23,3
8079,260,2,2026-05-23,2
8080,141,2,2026-05-23,3
8081,134,2,2026-05-23,3
8082,183,2,2026-05-23,5
8083,145,2,2026-05-23,2
8084,210,2,2026-05-23,1
8085,280,2,2026-05-23,2
8086,170,2,2026-05-23,3
8087,160,2,2026-05-23,6
8088,290,2,2026-05-23,3
8089,284,2,2026-05-23,5
8090,24,2,2026-05-23,1
8091,86,2,2026-05-24,1
8092,141,2,2026-05-24,1
8093,285,2,2026-05-24,1
8094,158,2,2026-05-24,4
8095,21,2,2026-05-24,1
8096,155,2,2026-05-24,2
8097,114,2,2026-05-24,2
8098,148,2,2026-05-24,1
8099,284,2,2026-05-24,1
8100,273,2,2026-05-24,4
8101,11,2,2026-05-24,4
8102,215,2,2026-05-24,4
8103,226,2,2026-05-24,2
8104,294,2,2026-05-24,3
8105,225,2,2026-05-24,3
8106,19,2,2026-05-24,1
8107,162,2,2026-05-24,1
8108,54,2,2026-05-24,2
8109,220,2,2026-05-24,2
8110,95,2,2026-05-24,2
8111,236,2,2026-05-24,1
8112,164,2,2026-05-24,1
8113,78,2,2026-05-24,1
8114,255,2,2026-05-24,1
8115,161,2,2026-05-24,3
8116,66,2,2026-05-25,8
8117,181,2,2026-05-25,2
8118,183,2,2026-05-25,4
8119,273,2,2026-05-25,6
8120,160,2,2026-05-25,5
8121,110,2,2026-05-25,6
8122,134,2,2026-05-25,4
8123,67,2,2026-05-25,10
8124,4,2,2026-05-25,4
8125,210,2,2026-05-25,4
8126,65,2,2026-05-25,4
8127,274,2,2026-05-25,3
8128,170,2,2026-05-25,7
8129,167,2,2026-05-25,2
8130,272,2,2026-05-25,3
8131,129,2,2026-05-25,5
8132,257,2,2026-05-25,4
8133,36,2,2026-05-25,1
8134,284,2,2026-05-25,5
8135,14,2,2026-05-26,2
8136,194,2,2026-05-26,10
8137,15,2,2026-05-26,5
8138,5,2,2026-05-26,4
8139,36,2,2026-05-26,8
8140,185,2,2026-05-26,3
8141,127,2,2026-05-26,6
8142,176,2,2026-05-26,4
8143,282,2,2026-05-26,5
8144,223,2,2026-05-26,6
8145,55,2,2026-05-26,6
8146,231,2,2026-05-26,3
8147,299,2,2026-05-26,1
8148,92,2,2026-05-26,4
8149,215,2,2026-05-27,11
8150,175,2,2026-05-27,13
8151,192,2,2026-05-27,17
8152,247,2,2026-05-27,10
8153,160,2,2026-05-27,6
8154,170,2,2026-05-27,7
8155,158,2,2026-05-27,6
8156,70,2,2026-05-27,4
8157,5,2,2026-05-27,9
8158,299,2,2026-05-27,11
8159,66,2,2026-05-27,11
8160,65,2,2026-05-27,8
8161,110,2,2026-05-27,12
8162,100,2,2026-05-27,12
8163,75,2,2026-05-27,8
8164,161,2,2026-05-27,12
8165,145,2,2026-05-27,4
8166,225,2,2026-05-27,7
8167,185,2,2026-05-27,9
8168,233,2,2026-05-27,10
8169,193,2,2026-05-27,11
8170,177,2,2026-05-27,6
8171,267,2,2026-05-27,10
8172,152,2,2026-05-27,8
8173,131,2,2026-05-27,6
8174,194,2,2026-05-27,7
8175,260,2,2026-05-27,10
8176,285,2,2026-05-27,13
8177,67,2,2026-05-27,11
8178,255,2,2026-05-27,13
8179,148,2,2026-05-27,3
8180,8,2,2026-05-27,7
8181,90,2,2026-05-27,13
8182,274,2,2026-05-27,8
8183,192,2,2026-05-28,6
8184,114,2,2026-05-28,3
8185,92,2,2026-05-28,4
8186,183,2,2026-05-28,7
8187,225,2,2026-05-28,8
8188,161,2,2026-05-28,9
8189,162,2,2026-05-28,3
8190,66,2,2026-05-28,3
8191,193,2,2026-05-28,5
8192,299,2,2026-05-28,3
8193,36,2,2026-05-28,3
8194,132,2,2026-05-28,9
8195,95,2,2026-05-28,5
8196,223,2,2026-05-28,5
8197,194,2,2026-05-28,7
8198,210,2,2026-05-28,2
8199,246,2,2026-05-28,2
8200,274,2,2026-05-28,6
8201,282,2,2026-05-28,6
8202,12,2,2026-05-28,3
8203,242,2,2026-05-29,6
8204,194,2,2026-05-29,6
8205,172,2,2026-05-29,4
8206,174,2,2026-05-29,7
8207,148,2,2026-05-29,13
8208,220,2,2026-05-29,10
8209,134,2,2026-05-29,10
8210,284,2,2026-05-29,12
8211,202,2,2026-05-29,14
8212,75,2,2026-05-29,5
8213,14,2,2026-05-29,16
8214,183,2,2026-05-29,7
8215,65,2,2026-05-29,9
8216,216,2,2026-05-29,14
8217,114,2,2026-05-29,9
8218,272,2,2026-05-29,10
8219,152,2,2026-05-29,6
8220,231,2,2026-05-29,10
8221,206,2,2026-05-29,12
8222,95,2,2026-05-29,6
8223,241,2,2026-05-29,12
8224,127,2,2026-05-29,7
8225,226,2,2026-05-29,7
8226,31,2,2026-05-29,16
8227,255,2,2026-05-29,9
8228,246,2,2026-05-29,12
8229,21,2,2026-05-29,7
8230,274,2,2026-05-29,12
8231,86,2,2026-05-29,6
8232,158,2,2026-05-29,10
8233,257,2,2026-05-29,7
8234,285,2,2026-05-29,10
8235,26,2,2026-05-29,6
8236,92,2,2026-05-29,9
8237,260,2,2026-05-29,9
8238,85,2,2026-05-29,13
8239,236,2,2026-05-29,8
8240,121,2,2026-05-29,5
8241,174,2,2026-05-30,2
8242,5,2,2026-05-30,4
8243,172,2,2026-05-30,2
8244,67,2,2026-05-30,2
8245,30,2,2026-05-30,2
8246,8,2,2026-05-30,2
8247,115,2,2026-05-30,3
8248,185,2,2026-05-30,2
8249,273,2,2026-05-30,5
8250,131,2,2026-05-30,1
8251,134,2,2026-05-30,2
8252,274,2,2026-05-30,5
8253,95,2,2026-05-30,3
8254,29,2,2026-05-30,3
8255,181,2,2026-05-30,1
8256,36,2,2026-05-30,2
8257,162,2,2026-05-30,2
8258,42,2,2026-05-30,3
8259,66,2,2026-05-30,1
8260,280,2,2026-05-31,2
8261,90,2,2026-05-31,1
8262,121,2,2026-05-31,4
8263,192,2,2026-05-31,3
8264,172,2,2026-05-31,2
8265,65,2,2026-05-31,7
8266,105,2,2026-05-31,1
8267,290,2,2026-05-31,3
8268,158,2,2026-05-31,1
8269,255,2,2026-05-31,1
8270,86,2,2026-05-31,7
8271,107,2,2026-05-31,3
8272,216,2,2026-05-31,3
8273,31,2,2026-05-31,1
8274,247,2,2026-05-31,1
8275,220,2,2026-05-31,2
8276,167,2,2026-05-31,2
8277,299,2,2026-05-31,1
8278,99,2,2026-06-01,7
8279,25,2,2026-06-01,3
8280,279,2,2026-06-01,6
8281,236,2,2026-06-01,9
8282,11,2,2026-06-01,6
8283,113,2,2026-06-01,7
8284,67,2,2026-06-01,1
8285,193,2,2026-06-01,9
8286,134,2,2026-06-01,7
8287,135,2,2026-06-01,4
8288,272,2,2026-06-01,5
8289,216,2,2026-06-01,5
8290,107,2,2026-06-01,6
8291,141,2,2026-06-01,5
8292,175,2,2026-06-01,1
8293,286,2,2026-06-01,6
8294,164,2,2026-06-01,5
8295,183,2,2026-06-01,4
